gene_id,SRR3051863,SRR3051864,SRR3051865,SRR3051866,SRR3051867,SRR3051868,SRR3051869,SRR3051870,SRR3051871
XLOC_010765,0,0,0,0,0,0,0,1,2
XLOC_028718,0,0,0,0,0,0,0,0,0
XLOC_028719,163,247,190,86,121,138,416,400,478
XLOC_013154,45,62,63,22,14,16,31,42,38
XLOC_013155,156,334,293,146,151,217,469,410,311
XLOC_013156,77,91,134,27,23,53,122,109,127
XLOC_013157,14,36,29,0,0,15,21,19,19
XLOC_013150,0,0,0,0,0,8,0,0,5
XLOC_013151,32,40,53,40,28,83,73,67,78
XLOC_013152,45,53,77,153,157,332,152,93,132
XLOC_013153,71,102,117,46,38,62,185,173,213
XLOC_013158,43,67,58,12,10,13,30,51,38
XLOC_013159,520,815,812,539,501,526,417,389,365
XLOC_010498,8,12,16,1,6,0,11,4,12
XLOC_010499,0,2,8,16,11,23,9,7,7
XLOC_010494,0,0,0,0,0,0,0,0,0
XLOC_010495,0,0,0,0,0,0,0,0,0
XLOC_010496,0,0,0,0,0,0,0,0,0
XLOC_010497,7,0,6,0,0,3,0,2,0
XLOC_010490,0,4,0,3,3,1,0,3,0
XLOC_010491,38,70,105,2,3,2,57,50,39
XLOC_010492,0,2,0,0,0,0,0,1,0
XLOC_010493,0,0,0,0,0,1,0,2,0
XLOC_012401,0,0,0,0,0,0,34,45,30
XLOC_020881,4,7,7,1,3,10,6,3,5
XLOC_020882,1417,1714,1608,1109,1300,1504,1106,984,1119
XLOC_020883,236,399,279,86,85,83,17,11,22
XLOC_020884,1,1,4,0,3,0,0,0,0
XLOC_020885,2539,2888,3004,1928,2051,2510,1923,1814,1661
XLOC_020886,1307,1617,1650,169,244,27,65,41,93
XLOC_020887,2,4,3,0,0,0,0,3,2
XLOC_020888,355,433,357,67,60,85,184,91,202
XLOC_020889,0,0,0,0,0,0,0,0,0
XLOC_022015,2159,2929,4097,910,662,1230,1205,1333,1287
XLOC_022014,74,79,96,71,49,83,105,113,153
XLOC_022017,128,170,188,37,41,49,168,176,177
XLOC_022016,28,56,89,15,15,37,91,85,88
XLOC_022011,921,998,1235,1462,1091,1645,1291,1421,1489
XLOC_022010,0,0,0,0,1,1,109,75,143
XLOC_022013,1,9,1,11,7,11,7,8,10
XLOC_022012,14,7,24,9,8,9,13,10,24
XLOC_022019,774,1111,1186,1057,976,1133,1192,1068,1231
XLOC_022018,482,814,961,652,555,609,578,604,604
XLOC_025836,27,49,33,20,14,16,243,164,145
XLOC_025837,0,3,0,2,0,3,14,11,9
XLOC_004549,0,0,0,0,0,0,0,0,0
XLOC_004548,247,219,297,1752,2719,4352,606,694,765
XLOC_004547,0,0,0,0,0,0,0,0,0
XLOC_004546,0,0,0,0,6,36,41,57,57
XLOC_004545,0,0,0,0,0,0,0,0,0
XLOC_004544,3,3,3,3,5,0,1,0,1
XLOC_004543,12,22,22,3,1,0,4,0,1
XLOC_004542,0,0,0,0,0,0,0,0,0
XLOC_004541,6,16,10,0,0,0,2,11,2
XLOC_004540,2,2,5,3,2,0,2,0,3
XLOC_000259,0,0,0,5,6,12,8,5,0
XLOC_000258,0,0,0,0,12,7,5,6,0
XLOC_000257,2,13,8,0,0,0,6,0,3
XLOC_000256,3,4,9,4,3,2,6,8,7
XLOC_000255,3,6,0,0,0,0,52,46,50
XLOC_000254,0,0,0,0,0,0,0,0,0
XLOC_000253,4,12,18,2,4,0,13,7,7
XLOC_000252,0,0,3,0,0,0,0,0,0
XLOC_000251,70,116,82,55,70,51,106,138,133
XLOC_000250,6,0,0,31,22,66,14,31,78
XLOC_011170,6,9,3,3,0,3,0,0,0
XLOC_011171,66,93,65,163,109,215,270,593,731
XLOC_011172,543,665,707,479,587,515,461,468,404
XLOC_011173,360,404,425,381,404,417,255,275,279
XLOC_011174,622,666,698,67,74,13,79,92,86
XLOC_011175,321,423,513,231,298,417,474,513,451
XLOC_011176,0,5,0,0,0,11,3,7,9
XLOC_011177,12,14,27,25,28,29,26,43,37
XLOC_011178,0,7,7,0,0,0,11,9,11
XLOC_011179,6,0,3,0,0,0,20,21,12
XLOC_025835,31,87,69,30,24,63,699,616,490
XLOC_003607,43,54,58,166,163,139,48,50,54
XLOC_022909,0,23,6,4,4,17,0,0,0
XLOC_022908,3070,4068,3090,5069,5339,8493,6874,6885,5800
XLOC_022903,416,348,408,153,195,200,177,261,223
XLOC_022902,3,2,4,1,2,1,5,4,1
XLOC_022901,0,0,0,0,0,0,0,0,0
XLOC_022900,0,0,0,0,0,0,0,0,0
XLOC_022907,307,267,588,1352,1466,1149,481,367,416
XLOC_022906,408,620,611,937,1075,787,939,615,896
XLOC_022905,186,172,190,88,98,172,106,82,130
XLOC_022904,43,89,42,11,6,21,25,48,36
XLOC_023058,1061,1438,1735,1478,1521,1555,469,617,602
XLOC_023059,0,5,0,0,0,0,0,0,0
XLOC_023056,37,45,33,30,42,39,47,42,40
XLOC_023057,0,8,7,4,7,0,4,4,9
XLOC_023054,3,6,4,0,0,3,1,2,0
XLOC_023055,7,15,5,3,0,0,0,12,7
XLOC_023052,3,8,7,0,0,0,0,0,1
XLOC_023053,8,19,24,7,7,12,27,9,28
XLOC_023050,1067,1308,1371,747,792,746,427,406,429
XLOC_023051,73,145,163,9,9,14,28,41,12
XLOC_006421,0,0,0,0,0,0,0,0,0
XLOC_006941,0,0,1,0,0,0,0,0,0
XLOC_006940,3,2,3,0,0,1,0,0,3
XLOC_006943,6,5,2,2,4,1,6,8,3
XLOC_006942,6,4,3,4,3,2,1,2,4
XLOC_006945,736,883,998,1717,1490,1626,1198,1197,1159
XLOC_006944,112,205,133,2491,1674,1553,1183,987,888
XLOC_006947,26,36,35,4,17,17,23,20,9
XLOC_006946,0,0,0,6,4,0,17,15,14
XLOC_006949,786,1049,1211,1396,1675,1081,780,793,778
XLOC_006948,568,693,782,273,338,326,596,535,596
XLOC_024439,54,76,61,73,58,122,50,26,45
XLOC_024438,39,57,66,52,83,62,37,50,53
XLOC_024435,3,0,4,6,15,15,15,16,14
XLOC_024434,19,37,51,1,1,5,22,28,24
XLOC_024437,91,125,108,24,21,9,165,158,118
XLOC_024436,0,0,0,0,2,1,2,0,0
XLOC_024431,136,146,169,125,42,81,150,114,157
XLOC_024430,3,0,0,0,3,7,0,5,4
XLOC_024433,4,6,9,5,9,10,10,3,0
XLOC_024432,35,54,63,0,3,0,28,35,33
XLOC_030455,1024,1282,1408,1426,1386,1546,872,1018,957
XLOC_020509,44,86,69,95,130,131,523,537,579
XLOC_020508,88,32,81,1395,479,217,121,68,12
XLOC_005026,5,0,0,0,2,3,0,0,0
XLOC_020505,60,96,72,48,54,100,123,113,143
XLOC_009332,0,5,0,3,0,3,5,5,3
XLOC_020507,26,43,84,116,126,53,90,131,104
XLOC_020506,62,108,103,93,70,129,252,215,216
XLOC_020501,1904,2504,3052,1072,1038,1168,746,865,822
XLOC_020500,609,800,772,331,223,462,674,577,692
XLOC_020503,76,17,33,47,30,158,66,76,61
XLOC_020502,290,321,316,178,325,280,267,271,242
XLOC_002714,25,40,44,0,0,0,0,0,0
XLOC_002715,10,24,33,0,0,0,231,208,187
XLOC_002716,436,711,940,132,84,125,8588,8057,8869
XLOC_019714,64,43,58,10,8,39,422,346,508
XLOC_033403,0,1,0,0,4,6,0,0,2
XLOC_013371,0,0,0,0,0,0,4,8,8
XLOC_002710,60,87,133,29,37,23,108,92,58
XLOC_019716,24,37,68,0,0,3,89,90,59
XLOC_002711,116,255,162,46,52,96,494,403,375
XLOC_019717,1274,1393,2031,1976,1905,1196,1100,1136,1115
XLOC_002712,3,0,3,2,0,6,6,6,7
XLOC_019710,121,50,189,67,61,108,191,55,96
XLOC_002713,14,27,26,0,0,0,0,0,4
XLOC_019711,241,283,499,36,23,36,249,168,280
XLOC_013376,3093,3533,3211,1697,1969,1863,2747,2710,2715
XLOC_013377,214,274,331,124,148,120,178,214,204
XLOC_033900,170,238,245,116,101,120,196,152,169
XLOC_035278,42,206,212,30,0,29,1646,1736,1421
XLOC_003238,1298,1733,1751,153,105,32,195,223,336
XLOC_003239,335,390,369,305,387,670,711,631,634
XLOC_034081,0,0,2,0,0,0,0,0,0
XLOC_003234,0,0,0,0,0,0,0,0,0
XLOC_003235,3383,4830,5666,1514,1545,2626,4186,4213,3657
XLOC_003236,0,0,0,0,0,0,0,0,65
XLOC_003237,0,16,25,4,12,0,23,16,8
XLOC_003230,238,301,459,166,185,254,270,227,260
XLOC_003231,15,44,24,5,0,0,19,21,31
XLOC_003232,547,979,949,244,252,310,1031,1164,1147
XLOC_003233,240,418,376,125,122,146,361,321,331
XLOC_010634,8,12,13,7,2,5,8,13,7
XLOC_007129,0,0,0,0,0,0,0,0,0
XLOC_028871,0,0,0,0,2,0,0,0,0
XLOC_010638,265,335,359,338,265,597,630,567,621
XLOC_010639,600,775,478,397,462,465,420,316,340
XLOC_028870,0,0,0,0,0,0,0,1,0
XLOC_005999,0,0,0,0,0,0,0,0,0
XLOC_005998,0,0,0,0,0,0,0,11,0
XLOC_005993,3,0,0,3,0,3,136,203,239
XLOC_005992,0,0,2,0,0,0,0,0,0
XLOC_005991,0,0,0,0,0,0,0,2,1
XLOC_005990,71,91,79,29,45,36,30,39,40
XLOC_005997,0,0,0,0,0,0,39,41,8
XLOC_005996,0,0,0,0,0,0,2,10,4
XLOC_005995,670,821,1016,512,678,746,1140,1128,1146
XLOC_005994,5,2,4,0,2,2,1,6,3
XLOC_017037,2119,2416,2806,1154,1057,1348,2540,2338,2293
XLOC_017036,245,244,343,101,36,93,1891,3781,3900
XLOC_028872,192,0,203,374,402,310,285,330,298
XLOC_029449,79,77,152,50,30,62,67,55,54
XLOC_012006,847,1141,1004,792,769,744,1376,1159,1090
XLOC_017033,444,632,676,474,532,539,507,517,462
XLOC_017032,387,509,615,150,132,255,815,714,841
XLOC_003902,74,98,107,16,24,30,136,141,142
XLOC_003903,7,1,0,0,3,2,3,2,3
XLOC_003900,113,122,153,83,77,84,83,57,89
XLOC_003901,0,0,3,2,0,0,0,0,0
XLOC_003906,0,0,0,0,0,0,0,0,0
XLOC_003907,0,0,0,0,0,0,12,6,14
XLOC_003904,0,0,0,0,0,0,0,0,0
XLOC_003905,25,19,33,3,6,7,33,33,37
XLOC_003908,0,0,3,0,0,0,0,0,0
XLOC_012002,1072,2317,1448,639,589,425,258,234,244
XLOC_022411,811,1288,1203,3006,3468,2812,1323,1175,1133
XLOC_017643,6,5,6,0,1,3,5,9,5
XLOC_022410,9412,11643,11523,6716,7011,6875,8485,7812,8271
XLOC_029441,45,87,68,28,30,30,121,105,98
XLOC_022412,111,344,273,1193,595,715,4828,4554,6461
XLOC_012009,0,5,2,0,0,0,4,11,13
XLOC_029446,194,237,228,218,323,191,228,166,221
XLOC_029445,54,44,84,34,26,27,12,28,20
XLOC_029444,158,179,224,65,90,58,33,36,53
XLOC_028879,0,0,0,1,3,2,11,13,8
XLOC_033238,6,0,3,0,4,0,22,33,27
XLOC_010102,629,715,664,426,405,398,751,743,720
XLOC_009425,416,534,588,366,337,301,141,162,155
XLOC_009424,12,7,3,0,0,0,0,0,4
XLOC_009423,0,0,0,0,0,0,0,0,0
XLOC_009422,827,1061,1030,807,756,748,726,688,703
XLOC_009421,141,181,211,103,108,129,129,144,130
XLOC_009420,443,514,586,550,462,360,102,68,166
XLOC_028878,2,2,0,0,3,0,0,3,4
XLOC_024204,0,0,6,0,0,0,9,10,28
XLOC_009429,110,129,145,307,170,248,191,272,224
XLOC_009428,13,21,22,7,7,8,19,14,21
XLOC_030900,5,3,11,12,10,10,2,8,7
XLOC_030901,167,193,149,94,102,113,86,98,63
XLOC_030902,7,12,17,2,3,3,4,5,3
XLOC_030903,33,62,48,16,15,19,53,70,53
XLOC_030904,0,0,2,0,0,0,0,0,0
XLOC_030905,0,0,0,0,0,0,0,0,0
XLOC_030906,1,5,1,93,65,62,16,27,38
XLOC_030907,3,7,8,0,0,1,2,0,0
XLOC_030908,3,1,4,0,0,4,2,0,4
XLOC_024202,0,0,0,0,0,0,0,0,0
XLOC_001218,85,119,174,53,36,61,313,248,325
XLOC_001219,12,16,15,8,12,10,4,8,5
XLOC_024203,0,0,0,0,0,0,0,0,0
XLOC_010104,281,401,386,335,334,303,521,494,421
XLOC_010105,132,220,179,99,117,147,180,162,163
XLOC_007072,8,12,8,8,7,5,5,3,0
XLOC_035998,0,0,0,0,0,3,7,8,3
XLOC_035999,13,5,10,4,4,2,2,3,3
XLOC_035990,14,54,21,1640,1611,1476,985,845,837
XLOC_035991,103,143,197,2792,4004,1996,2130,1614,1560
XLOC_035992,0,0,0,0,0,0,1,0,2
XLOC_035993,24,47,21,5,5,13,30,23,27
XLOC_035994,3,4,3,0,2,2,0,2,0
XLOC_035995,1,1,2,1,0,0,1,0,1
XLOC_035996,168,250,278,38,40,13,49,40,22
XLOC_035997,1,1,1,1,3,1,1,1,3
XLOC_007073,102,127,133,642,597,483,738,642,694
XLOC_007690,217,329,263,279,378,374,348,303,318
XLOC_007691,538,703,691,649,710,622,868,407,843
XLOC_007070,21,18,35,2,5,5,0,0,0
XLOC_002749,0,0,0,0,0,0,0,0,0
XLOC_002748,0,3,4,1,0,0,0,0,0
XLOC_002743,6,8,7,2,4,5,7,8,11
XLOC_002742,0,0,0,0,0,1,0,0,0
XLOC_002741,4,7,5,0,0,0,0,0,0
XLOC_002740,6,3,12,3,0,0,31,52,68
XLOC_002747,7,4,4,5,0,8,0,2,5
XLOC_002746,0,6,8,3,3,3,0,6,0
XLOC_002745,125,158,180,77,91,87,188,182,170
XLOC_002744,0,1,0,0,0,0,0,0,0
XLOC_007698,28,55,39,42,32,32,47,33,42
XLOC_007699,2,53,50,29,45,43,1,413,2
XLOC_034119,1168,1332,1355,1622,1705,1538,1491,1382,1431
XLOC_034118,94,220,98,297,313,358,321,324,370
XLOC_034117,5631,6936,7071,5240,6226,5734,6597,5864,6301
XLOC_034116,34,56,62,12,0,8,43,65,82
XLOC_034115,617,720,708,7805,8222,7235,1845,2033,1781
XLOC_034114,9,19,14,123,139,103,28,32,21
XLOC_034113,15,49,16,10,8,21,10,11,10
XLOC_034112,19,56,21,0,6,12,7,4,14
XLOC_034111,198,307,274,113,91,115,169,192,152
XLOC_034110,0,0,0,0,0,0,33,0,0
XLOC_007076,0,6,3,7,3,2,5,8,4
XLOC_033769,102,144,100,115,113,122,119,97,108
XLOC_033768,245,310,252,365,459,366,363,379,351
XLOC_033761,530,683,675,660,567,617,917,876,962
XLOC_033760,110,140,164,148,226,112,105,129,102
XLOC_033763,303,524,669,142,149,304,286,296,278
XLOC_033762,455,680,850,220,188,328,407,448,544
XLOC_033765,765,1074,975,937,928,872,816,592,725
XLOC_033764,3122,3898,4562,1577,1572,1227,865,973,1291
XLOC_033767,429,552,428,236,230,247,189,193,229
XLOC_033766,65,79,120,154,167,127,150,81,95
XLOC_031693,0,0,0,0,0,0,0,0,0
XLOC_031692,4,15,17,5,4,1,53,32,37
XLOC_031691,3,8,7,3,1,0,0,10,11
XLOC_031690,0,0,3,0,0,0,4,12,12
XLOC_031697,0,0,0,0,0,0,0,1,0
XLOC_031696,0,0,0,0,0,0,0,1,0
XLOC_031695,5,2,3,3,2,3,5,3,5
XLOC_031694,0,0,0,0,0,0,0,0,0
XLOC_031699,0,1,0,0,1,1,0,1,1
XLOC_031698,0,6,3,2,4,7,3,7,14
XLOC_007074,0,0,3,0,0,0,2,0,0
XLOC_018849,2370,2716,3116,2191,1998,2170,7792,6828,7280
XLOC_009469,0,2,2,0,0,0,0,2,0
XLOC_032418,432,637,581,803,705,703,775,751,744
XLOC_032419,414,402,717,332,321,799,281,296,239
XLOC_032410,32,45,49,29,35,42,91,87,89
XLOC_032411,49,70,55,8,10,12,29,35,54
XLOC_032412,4,0,0,0,0,0,0,0,0
XLOC_032413,41,57,66,50,59,45,45,36,27
XLOC_032414,314,427,417,354,370,398,249,251,270
XLOC_032415,381,540,1114,1889,1771,1604,1609,1435,1530
XLOC_032416,192,314,276,267,364,271,326,309,328
XLOC_032417,193,286,283,43,38,71,179,203,211
XLOC_033373,270,1134,274,2,65,4,95,25,107
XLOC_030122,3,5,3,0,0,3,0,0,0
XLOC_030123,0,2,2,2,2,0,6,2,0
XLOC_030120,68,94,114,37,20,53,63,53,70
XLOC_030121,0,0,0,0,0,0,0,0,0
XLOC_030126,7,0,2,0,0,2,0,0,0
XLOC_030127,0,5,7,0,4,0,4,4,6
XLOC_030124,0,8,13,0,3,3,12,30,15
XLOC_030125,9,30,21,9,5,14,18,25,24
XLOC_030128,0,3,3,8,0,8,0,0,0
XLOC_030129,0,0,0,0,0,0,4,4,5
XLOC_014285,0,7,0,0,0,0,81,54,33
XLOC_014284,114,127,96,131,108,155,119,120,103
XLOC_014287,49,60,59,26,24,14,38,42,41
XLOC_014286,0,4,2,0,2,3,3,10,0
XLOC_014281,0,0,3,0,0,0,0,2,0
XLOC_014280,0,3,0,0,0,0,0,0,0
XLOC_014283,0,0,0,0,0,0,0,0,0
XLOC_014282,0,1,0,3,0,0,3,4,3
XLOC_014289,0,1,0,1,0,0,0,0,1
XLOC_014288,0,0,2,0,0,0,0,0,0
XLOC_008293,0,0,0,0,0,0,0,0,0
XLOC_008292,14,16,19,25,49,34,55,68,69
XLOC_008291,529,654,561,171,189,230,440,417,335
XLOC_008290,22,63,128,24,8,12,100,81,54
XLOC_008297,0,0,0,0,0,0,0,0,0
XLOC_008296,2013,2588,2249,3980,4033,3810,2649,2561,2336
XLOC_008295,480,832,843,653,516,649,1713,1713,1815
XLOC_008294,641,1032,941,335,363,571,590,714,742
XLOC_023214,316,411,407,248,237,267,456,435,407
XLOC_023215,405,553,699,690,448,527,939,876,1035
XLOC_008299,274,911,355,29,28,98,474,474,486
XLOC_008298,480,829,707,180,147,202,806,631,741
XLOC_023210,7,27,16,0,0,0,118,183,111
XLOC_023211,0,4,2,0,0,0,0,0,0
XLOC_023212,5,4,6,8,8,0,20,24,36
XLOC_023213,102,185,204,261,244,314,509,563,496
XLOC_001251,500,686,688,523,689,653,1229,1096,1151
XLOC_033377,32,48,41,42,58,44,47,64,63
XLOC_028530,90,100,97,17,19,0,68,40,57
XLOC_028531,63,47,62,32,38,36,53,60,61
XLOC_028532,800,917,1003,2402,2812,1887,1028,938,1063
XLOC_028533,0,2,1,0,0,0,1,7,4
XLOC_028534,7,10,10,7,14,20,8,3,3
XLOC_028535,3,5,6,3,4,6,3,3,2
XLOC_025320,344,506,572,456,434,516,758,636,765
XLOC_025321,155,177,158,40,53,72,131,84,66
XLOC_028538,0,0,0,0,0,0,3,0,0
XLOC_028539,26,34,37,8,6,7,26,13,19
XLOC_025328,0,0,3,0,0,0,9,14,0
XLOC_025329,0,0,0,0,0,0,0,0,105
XLOC_033374,1,10,0,0,3,1,1,3,0
XLOC_001257,0,0,0,0,0,0,0,0,0
XLOC_013882,283,614,500,82,39,115,815,612,654
XLOC_013883,4,3,3,0,0,0,0,4,4
XLOC_013880,22,43,23,7,12,14,16,14,13
XLOC_013881,143,236,173,30,59,76,177,163,178
XLOC_013886,35,37,52,80,75,130,150,156,163
XLOC_013887,0,0,36,6,0,0,27,17,32
XLOC_013884,0,0,0,5,0,0,7,3,0
XLOC_013885,0,0,0,0,0,14,0,7,0
XLOC_026598,7,0,0,3,3,8,48,29,25
XLOC_026599,0,2,0,1,0,0,0,0,0
XLOC_013888,50,77,90,13,8,22,95,49,76
XLOC_013889,25,34,36,18,13,5,0,0,0
XLOC_033375,183,220,232,148,223,226,191,220,190
XLOC_000476,27,39,34,0,0,0,13,21,17
XLOC_013774,3,1,2,1,2,1,3,2,3
XLOC_013775,0,0,0,78,0,0,0,0,50
XLOC_013776,21,30,35,13,10,7,6,8,13
XLOC_013777,0,0,0,1,2,1,1,0,1
XLOC_013770,65,108,88,42,56,54,177,183,195
XLOC_013771,1438,1959,1790,787,934,1070,1194,1088,1137
XLOC_034928,21,57,79,45,30,59,62,55,54
XLOC_034929,724,894,1038,650,623,847,821,749,696
XLOC_034926,3041,3661,4891,1353,1388,1153,638,638,686
XLOC_034927,836,919,888,851,886,864,845,748,840
XLOC_034924,1884,2328,2564,303,344,1009,798,1082,536
XLOC_034925,76,115,134,53,50,42,20,16,9
XLOC_034922,1156,1413,1420,2291,2617,2455,1444,1388,1174
XLOC_034923,355,470,487,1113,1536,1642,326,266,284
XLOC_034920,5590,6598,7188,474,730,38,422,263,323
XLOC_034921,2491,3420,3004,3314,3647,3710,2915,2813,2408
XLOC_020743,192,231,170,34,39,36,28,22,27
XLOC_020742,6,3,3,4,6,5,0,4,2
XLOC_020741,4,14,8,9,10,6,3,6,11
XLOC_020740,11,16,14,0,0,0,0,0,0
XLOC_020747,419,418,514,195,116,44,52,28,43
XLOC_020746,0,0,0,0,0,0,0,0,0
XLOC_020745,833,1005,1036,333,381,385,748,785,657
XLOC_020744,198,369,386,77,38,109,588,507,572
XLOC_020749,169,226,304,310,365,368,321,277,324
XLOC_020748,137,220,232,214,155,218,155,177,170
XLOC_017253,19,25,33,3,8,3,7,9,6
XLOC_017252,15,0,27,0,0,5,4,3,0
XLOC_017251,518,786,871,86,117,107,324,300,314
XLOC_017250,0,3,1,2,0,1,4,7,2
XLOC_017257,12,20,4,10,7,10,78,106,118
XLOC_017256,0,5,2,2,0,3,4,8,8
XLOC_017255,329,374,414,204,302,195,121,55,86
XLOC_017254,22,29,16,5,11,16,11,4,4
XLOC_017259,1,4,6,35,18,22,17,10,9
XLOC_017258,6,3,10,18,29,19,22,33,28
XLOC_022675,0,0,0,0,0,0,0,0,0
XLOC_022674,0,0,0,0,0,0,0,2,2
XLOC_022677,15,19,6,0,0,0,0,0,9
XLOC_022676,0,0,0,0,0,0,3,0,0
XLOC_022671,2,5,4,0,0,0,0,0,0
XLOC_022670,4,4,0,0,1,2,1,0,1
XLOC_022673,0,0,0,0,0,0,0,0,3
XLOC_022672,0,0,1,0,0,0,0,1,0
XLOC_022679,27,18,47,76,47,98,2,1,0
XLOC_022678,0,0,0,0,0,0,0,0,0
XLOC_020295,29,81,89,69,74,70,59,57,68
XLOC_020294,15,16,9,27,31,18,15,17,6
XLOC_020297,21,28,30,7,5,11,42,42,60
XLOC_020296,138,199,226,192,174,149,169,161,172
XLOC_027243,13,21,16,233,348,125,50,42,28
XLOC_027242,101,134,112,108,131,136,89,76,57
XLOC_020293,0,0,0,0,0,0,0,0,0
XLOC_020292,0,0,0,0,0,3,0,0,0
XLOC_020299,2,3,2,0,0,0,0,0,3
XLOC_020298,0,12,11,0,0,0,12,20,16
XLOC_027249,6,8,15,0,0,0,12,19,10
XLOC_027248,0,0,3,0,0,0,0,0,0
XLOC_029379,0,0,0,0,0,0,0,0,0
XLOC_029378,0,0,0,0,0,0,0,0,0
XLOC_021166,38,63,37,13,29,43,49,69,39
XLOC_021167,0,0,0,0,0,0,0,0,0
XLOC_021160,782,1063,1162,687,688,652,749,647,695
XLOC_021161,1535,1987,1812,2065,1845,2124,1990,1774,1825
XLOC_022589,260,361,396,15,29,22,224,245,195
XLOC_022588,0,0,0,0,0,0,0,0,0
XLOC_029371,0,10,2,4,0,4,6,8,3
XLOC_029370,890,1297,932,626,729,680,1174,1059,1160
XLOC_029373,30,16,32,4,5,9,14,21,14
XLOC_029372,619,839,716,379,428,506,499,463,505
XLOC_029375,9,31,26,21,21,22,63,76,60
XLOC_029374,3,0,2,2,1,3,0,7,1
XLOC_022581,205,289,350,132,113,210,446,364,634
XLOC_029376,0,0,0,0,0,0,0,0,0
XLOC_024538,18,14,7,13,6,7,23,18,26
XLOC_024539,0,0,6,0,5,14,0,4,8
XLOC_024534,1560,1888,1942,1714,2059,1791,1402,1310,1173
XLOC_024535,57,164,131,96,73,106,142,152,151
XLOC_024536,257,364,539,258,232,279,485,435,499
XLOC_024537,0,0,0,0,0,0,0,0,0
XLOC_024530,23,22,20,5,0,3,38,50,68
XLOC_024531,1,0,2,1,1,1,0,0,0
XLOC_024532,0,0,3,0,0,0,0,3,0
XLOC_024533,3,3,3,2,1,2,1,2,2
XLOC_000879,0,0,6,0,0,0,0,0,5
XLOC_000878,67,72,72,203,78,57,158,146,177
XLOC_000877,0,0,0,0,0,0,0,0,0
XLOC_000876,18,36,21,15,6,0,83,75,87
XLOC_000875,1763,2574,2141,2498,2166,2450,3276,3118,2972
XLOC_000874,1564,2012,1825,1119,1106,1093,946,893,886
XLOC_000873,1058,1364,1231,1373,1779,1394,1015,810,760
XLOC_000872,1566,2119,2157,1753,1742,2018,1441,1560,1345
XLOC_000871,19,29,39,11,5,12,32,24,37
XLOC_000870,4539,5661,4836,3680,4171,3586,4132,3543,3811
XLOC_023984,12,32,14,0,7,11,18,11,19
XLOC_023985,912,982,1051,1315,1549,1267,917,845,865
XLOC_023986,0,0,0,0,0,0,0,0,0
XLOC_023987,63,100,126,0,19,0,67,88,70
XLOC_023980,0,0,0,0,0,0,0,2,0
XLOC_023981,164,229,219,65,61,84,97,202,315
XLOC_023982,33,44,51,9,19,29,21,19,33
XLOC_023983,53,89,116,26,27,47,28,62,53
XLOC_036074,59,94,116,83,45,82,161,152,117
XLOC_023988,73,108,179,69,60,58,85,170,95
XLOC_023989,5256,6896,6892,7851,8282,8125,7800,7556,7746
XLOC_014502,255,349,339,58,62,38,134,158,141
XLOC_014503,0,8,12,0,0,0,48,35,40
XLOC_014500,1141,1352,1360,1258,1295,1408,1541,1404,1480
XLOC_014501,0,0,0,0,0,0,0,0,0
XLOC_014506,90,57,138,56,19,43,87,87,99
XLOC_014507,285,370,293,139,181,182,252,217,203
XLOC_014504,0,21,31,0,0,0,35,19,86
XLOC_014505,528,541,718,500,539,479,524,453,419
XLOC_014508,1399,2043,1842,397,401,453,725,601,643
XLOC_014509,206,271,250,52,62,99,303,237,210
XLOC_019035,0,0,0,0,0,0,0,0,0
XLOC_019034,0,1,0,0,0,0,0,0,0
XLOC_019037,88,130,111,42,49,58,49,40,35
XLOC_019036,19,39,19,6,4,8,0,1,0
XLOC_019031,4,40,39,0,0,0,0,0,0
XLOC_019030,0,2,0,0,0,0,0,0,0
XLOC_019033,0,12,6,0,0,0,3,6,4
XLOC_019032,0,2,0,0,0,0,0,0,0
XLOC_019039,0,6,1,2,4,1,3,1,1
XLOC_019038,3,1,1,1,1,0,1,0,0
XLOC_006336,4750,5056,6012,2006,2357,1487,666,675,588
XLOC_016615,24,73,79,7,10,20,77,62,68
XLOC_016616,4,5,6,5,0,0,12,2,6
XLOC_016617,0,5,5,0,0,2,3,0,3
XLOC_006332,0,0,3,0,0,7,234,246,272
XLOC_006333,149,223,272,118,143,150,164,162,202
XLOC_006330,72,178,158,287,203,319,1627,1684,1592
XLOC_006331,488,618,658,1211,1100,953,439,428,446
XLOC_025159,28,56,28,13,19,19,90,70,97
XLOC_016618,102,125,113,84,97,94,62,47,67
XLOC_016619,30,55,70,81,57,99,16,10,7
XLOC_006338,164,280,263,25,18,38,322,305,296
XLOC_025158,2,5,0,0,3,0,0,5,7
XLOC_025663,6,0,8,0,0,0,3,0,10
XLOC_025662,37,66,66,28,23,42,30,27,34
XLOC_025661,8,12,14,11,7,13,11,21,17
XLOC_025660,20,8,16,10,5,19,6,12,16
XLOC_025667,6,3,5,3,0,1,18,37,16
XLOC_025666,6,6,15,0,1,0,50,28,45
XLOC_025665,4,11,13,0,1,1,0,3,6
XLOC_025664,9,31,0,3,3,3,27,27,0
XLOC_025669,3,15,6,1,3,0,49,24,50
XLOC_025668,2,4,4,2,0,2,27,24,30
XLOC_020982,0,0,0,0,0,0,0,0,0
XLOC_005970,3317,4466,5035,7557,7823,10685,4145,4850,5160
XLOC_025151,0,0,0,0,3,2,0,0,0
XLOC_025150,0,0,0,2,0,1,0,0,0
