gene_id,SRR14333319,SRR14333320,SRR14333321,SRR14333322,SRR14333323,SRR14333324,SRR14333325,SRR14333326,SRR14333327
SpisGene13954,17,21,31,9,19,11,26,5,13
SpisGene13957,72,72,86,17,78,56,14,0,18
SpisGene13956,0,0,7,0,0,0,0,0,9
SpisGene13951,124,161,140,13,61,37,11,4,5
SpisGene13950,0,0,0,0,0,0,0,0,0
SpisGene13953,0,0,4,0,0,0,11,0,0
SpisGene13952,0,0,0,0,0,0,0,0,0
SpisGene13959,630,528,605,767,967,900,299,299,241
SpisGene13958,87,102,97,49,125,144,24,0,17
SpisGene19386,13,11,4,12,38,43,14,0,7
SpisGene19387,5,15,12,5,8,12,0,0,0
SpisGene19384,5,0,6,0,0,0,0,0,0
SpisGene19385,0,7,7,0,0,3,0,0,0
SpisGene19382,29,53,34,14,23,33,8,5,14
SpisGene19383,321,217,188,166,575,563,52,111,113
SpisGene19380,18,16,14,0,70,60,0,0,10
SpisGene19381,62,101,107,104,108,108,107,0,24
SpisGene19388,7,0,5,0,0,4,0,0,2
SpisGene19389,51,32,35,0,0,18,10,5,35
SpisGene8419,462,389,322,55,140,135,277,70,172
SpisGene8418,673,600,614,250,235,514,574,202,331
SpisGene8411,70,104,216,0,23,19,26,5,20
SpisGene8410,420,452,487,446,362,532,399,263,317
SpisGene8413,0,0,33,0,0,0,0,0,0
SpisGene8412,31,48,54,0,6,47,20,0,14
SpisGene8415,5,5,7,0,0,5,4,0,2
SpisGene8414,88,135,151,0,24,51,9,3,0
SpisGene8417,133,101,112,20,25,52,62,27,46
SpisGene8416,351,441,403,118,419,581,124,36,73
SpisGene4745,0,0,0,3,0,6,0,0,0
SpisGene4744,0,0,0,0,0,0,0,0,0
SpisGene4747,0,0,0,0,0,0,0,0,0
SpisGene4746,0,0,0,0,0,0,0,0,0
SpisGene4741,85,97,54,26,48,56,47,15,20
SpisGene4740,0,0,0,0,0,0,0,0,0
SpisGene4743,0,0,0,0,0,0,0,0,0
SpisGene4742,0,3,4,0,0,0,0,0,0
SpisGene4749,98,159,108,15,22,97,0,13,9
SpisGene4748,0,0,0,0,0,0,0,0,0
SpisGene22,582,698,599,185,156,503,249,241,222
SpisGene23,111,86,180,0,26,62,18,9,14
SpisGene20,177,267,146,29,39,52,27,0,8
SpisGene21,39,50,23,9,33,52,4,0,0
SpisGene26,231,203,162,0,169,225,199,50,95
SpisGene27,150,142,119,40,85,95,55,0,38
SpisGene24,390,296,296,83,494,279,131,204,220
SpisGene25,9,0,12,0,0,0,0,0,12
SpisGene28,992,874,654,604,664,1176,791,487,782
SpisGene29,113,154,136,42,82,230,150,102,146
SpisGene3436,0,0,0,11,3,3,23,0,0
SpisGene3437,0,0,0,8,6,0,7,0,0
SpisGene3434,77,91,59,20,27,17,22,14,44
SpisGene3435,380,345,317,28,181,307,31,48,33
SpisGene3432,0,0,0,0,0,0,0,0,0
SpisGene3433,141,189,145,105,273,708,196,59,124
SpisGene3430,416,467,380,107,113,200,222,63,192
SpisGene3431,0,7,9,0,11,29,0,0,0
SpisGene3438,0,8,4,6,8,10,0,0,0
SpisGene3439,862,773,656,240,729,703,457,488,439
SpisGene25662,0,0,0,0,0,0,0,0,0
SpisGene25663,0,0,0,0,0,0,0,0,0
SpisGene25660,35,75,88,17,64,39,5,4,7
SpisGene25661,4,17,3,0,0,0,0,0,0
SpisGene25666,0,0,0,0,0,0,0,0,0
SpisGene25667,0,0,0,0,0,0,0,0,0
SpisGene25664,0,0,0,0,0,0,0,0,0
SpisGene25665,92,141,107,19,69,22,7,0,0
SpisGene25844.Novel,217,303,251,84,67,122,163,74,108
SpisGene25668,0,0,1,0,0,0,0,0,0
SpisGene25669,2,0,0,0,0,0,2,0,0
SpisGene24399,0,0,0,0,0,0,0,0,0
SpisGene24398,0,0,0,0,0,0,0,0,0
SpisGene5599,3,0,0,0,0,0,0,0,0
SpisGene5598,0,0,0,0,0,0,0,0,0
SpisGene24391,0,0,0,0,0,0,0,0,0
SpisGene24390,60,162,115,9,94,58,7,4,8
SpisGene24393,0,0,30,40,9,9,4,0,0
SpisGene24392,0,0,3,0,0,0,0,0,0
SpisGene24395,11,17,20,0,15,0,0,6,0
SpisGene24394,38,27,30,0,25,0,0,0,0
SpisGene24397,0,7,11,0,0,0,0,0,0
SpisGene24396,6,8,12,0,5,0,0,0,0
SpisGene23628,0,0,0,0,0,0,0,0,0
SpisGene23629,25,25,26,26,55,6,8,12,7
SpisGene3298,1050,893,866,932,588,1152,635,465,678
SpisGene3299,29,29,19,71,171,117,21,12,11
SpisGene3292,120,147,139,262,149,132,108,14,48
SpisGene23621,0,0,0,0,0,0,0,0,0
SpisGene3290,264,285,257,147,91,187,156,126,128
SpisGene3291,213,200,212,12,60,55,24,0,12
SpisGene3296,672,544,641,348,1280,1476,423,626,495
SpisGene3297,294,193,218,408,269,300,199,247,267
SpisGene3294,454,480,548,138,297,340,153,51,80
SpisGene3295,52,75,53,18,3,41,26,7,19
SpisGene2747,396,406,471,390,675,460,59,60,77
SpisGene2746,1957,2493,2292,233,110,263,174,94,171
SpisGene2745,9385,9024,6764,373,153,994,174,214,506
SpisGene2744,33,27,15,0,0,0,0,0,0
SpisGene2743,287,255,155,18,7,11,0,0,12
SpisGene2742,7,6,0,0,0,0,0,0,0
SpisGene2741,327,442,353,21,13,16,38,15,35
SpisGene2740,29,37,36,25,16,55,53,25,43
SpisGene2749,58,93,103,20,52,87,11,0,6
SpisGene2748,763,337,648,324,727,159,168,355,252
SpisGene24539,0,0,0,0,0,0,0,0,0
SpisGene24538,0,11,7,0,0,0,0,0,0
SpisGene24535,29,0,0,0,51,0,0,0,0
SpisGene24534,0,0,0,0,0,0,0,0,0
SpisGene24537,28,22,23,7,5,2,0,0,6
SpisGene24536,0,0,0,0,0,0,0,0,0
SpisGene24531,16698,12429,12879,3024,8584,16526,5294,6803,5501
SpisGene24530,0,0,0,0,0,0,0,0,2
SpisGene24533,0,0,0,0,0,0,0,0,0
SpisGene24532,0,0,0,0,0,15,0,0,0
SpisGene971,6,5,14,0,6,0,0,14,5
SpisGene970,140,105,83,21,79,73,23,37,23
SpisGene973,632,553,422,106,180,304,402,320,379
SpisGene972,73,62,68,20,24,47,17,8,20
SpisGene975,3816,4267,3328,7366,5995,4164,1869,3667,2791
SpisGene974,529,625,671,205,174,145,105,14,52
SpisGene977,849,786,805,226,482,510,365,200,352
SpisGene976,430,445,554,58,64,92,106,33,59
SpisGene979,189,153,157,238,162,127,140,118,114
SpisGene978,174,143,157,134,245,381,55,20,23
SpisGene9737,8117,6985,5896,9726,7957,11425,21002,12464,16040
SpisGene9736,714,635,770,431,665,872,156,68,156
SpisGene9735,347,229,425,187,430,215,77,58,41
SpisGene9734,387,291,252,39,125,154,71,119,137
SpisGene9733,700,642,792,909,572,773,580,353,554
SpisGene9732,1996,2152,1935,2599,2561,1880,1647,2274,1453
SpisGene9731,209,96,67,50,414,564,195,968,547
SpisGene9730,140,160,137,59,89,171,124,52,59
SpisGene9739,19,16,12,8,0,29,32,14,31
SpisGene9738,138,116,108,29,43,171,142,114,99
SpisGene23934,37,22,56,12,26,11,5,11,4
SpisGene21578,3,0,0,0,0,0,0,0,0
SpisGene21579,13,5,19,0,0,10,0,0,0
SpisGene21572,0,0,5,0,0,0,0,0,0
SpisGene21573,0,0,2,0,0,0,0,0,0
SpisGene21570,7,8,4,4,6,13,4,0,0
SpisGene21571,5,28,13,0,0,0,0,0,0
SpisGene21576,50,19,19,7,27,6,11,4,11
SpisGene21577,39,68,57,6,46,43,17,7,12
SpisGene21574,0,0,0,0,0,0,0,0,0
SpisGene21575,0,7,16,0,0,0,0,0,0
SpisGene20625,11,36,15,0,0,0,0,0,0
SpisGene20624,0,4,0,0,0,0,0,0,0
SpisGene20627,367,399,285,59,1763,1540,80,120,158
SpisGene20626,109,105,84,19,61,191,100,51,97
SpisGene20621,32,30,18,14,3,8,18,5,8
SpisGene20620,553,865,590,72,158,665,151,56,127
SpisGene20623,0,0,0,0,0,0,0,0,0
SpisGene20622,0,3,2,0,0,0,0,0,0
SpisGene20629,142,79,141,116,49,190,138,55,129
SpisGene20628,72,73,55,7,58,116,9,13,8
SpisGene21398,0,0,0,0,6,0,0,0,0
SpisGene21399,35,25,21,2,9,10,7,2,6
SpisGene21396,20,2,0,0,0,0,0,0,0
SpisGene21397,7,0,0,2,0,0,0,0,8
SpisGene21394,8,9,4,6,0,6,0,0,10
SpisGene21395,0,0,0,0,0,0,0,0,0
SpisGene21392,0,0,0,0,0,0,0,0,0
SpisGene21393,0,0,0,0,0,0,0,0,0
SpisGene21390,1,0,0,7,2,4,2,2,2
SpisGene21391,0,0,0,0,0,0,0,0,0
SpisGene193,258,247,235,131,100,210,256,164,142
SpisGene192,754,742,699,109,183,220,187,133,200
SpisGene191,441,548,400,141,99,175,195,46,97
SpisGene190,186,268,199,46,184,167,136,116,135
SpisGene197,3936,2693,2843,337,1065,357,583,324,143
SpisGene196,13,16,19,0,6,0,0,0,0
SpisGene195,16,0,4,0,4,0,0,0,0
SpisGene194,4,0,2,0,3,0,0,0,0
SpisGene199,5,7,0,0,0,0,0,0,0
SpisGene198,0,0,6,0,0,0,0,0,0
SpisGene4477,22,7,0,0,66,222,48,28,81
SpisGene4476,59,53,46,44,116,85,39,70,32
SpisGene18815,0,0,0,0,0,0,0,0,0
SpisGene18814,0,0,0,0,0,0,0,0,0
SpisGene18817,0,0,0,0,0,0,0,0,0
SpisGene18816,5,18,17,0,3,0,0,0,0
SpisGene18810,7,27,3,0,0,5,6,0,0
SpisGene18813,0,0,0,0,0,0,0,0,0
SpisGene18812,212,331,323,174,207,400,314,148,286
SpisGene18819,40,56,19,7,604,55,0,13,0
SpisGene18818,0,0,9,4,0,0,0,0,0
SpisGene20023,13,16,28,9,39,10,5,0,0
SpisGene20022,61,15,102,17,27,76,62,9,7
SpisGene25013,0,0,0,0,0,0,0,0,0
SpisGene19140,0,0,0,0,0,0,0,0,0
SpisGene19141,0,9,14,0,22,0,0,9,0
SpisGene19142,0,0,0,0,0,0,0,0,0
SpisGene20020,262,265,228,56,127,124,44,38,45
SpisGene19144,14,7,10,3,4,6,8,0,3
SpisGene19145,5,0,9,0,0,0,0,0,0
SpisGene19146,0,0,0,0,0,0,0,0,0
SpisGene19147,0,0,0,0,0,0,0,0,0
SpisGene19148,20,40,25,0,0,0,0,0,0
SpisGene20027,0,0,0,0,0,0,0,0,0
SpisGene25014,10,0,8,21,10,69,20,10,16
SpisGene20025,0,0,0,0,0,0,0,0,0
SpisGene20024,181,333,464,20,11,70,0,0,5
SpisGene7372,415,514,444,705,2266,1227,358,423,344
SpisGene5908,0,0,0,3,0,0,0,0,0
SpisGene16405,44,87,43,23,21,53,17,0,0
SpisGene10958,0,0,0,0,0,0,0,0,0
SpisGene10959,0,0,0,0,0,0,0,0,0
SpisGene10954,76,58,81,138,95,66,90,119,91
SpisGene16408,0,0,0,0,22,10,0,0,0
SpisGene10956,192,441,544,182,161,56,49,22,34
SpisGene10957,0,0,0,0,0,0,0,0,0
SpisGene10950,23,5,12,8,13,12,30,16,25
SpisGene10951,13,0,2,3,2,63,42,8,25
SpisGene10952,6,0,15,0,0,6,0,0,0
SpisGene16409,11,0,0,4,0,12,0,0,0
SpisGene19852,507,594,753,770,1191,1018,322,70,211
SpisGene19853,0,3,0,0,0,0,0,0,0
SpisGene19850,174,230,124,26,62,141,128,87,99
SpisGene19851,104,99,104,85,51,124,101,59,93
SpisGene19856,40,42,30,0,0,0,0,0,9
SpisGene19857,109,74,69,100,77,19,42,0,19
SpisGene19854,14,0,0,0,0,0,0,0,0
SpisGene19855,237,255,168,225,163,37,112,36,51
SpisGene19858,130,150,118,0,0,25,0,0,12
SpisGene19859,59,59,52,9,11,25,8,11,11
SpisGene25790.Novel,103,92,67,0,15,20,28,8,4
SpisGene25881.Novel,156,228,188,82,74,214,131,156,140
SpisGene17458,0,0,0,0,0,0,0,0,0
SpisGene17459,28,29,15,0,7,5,0,0,0
SpisGene10488,0,9,10,0,0,0,0,0,3
SpisGene10489,0,0,0,0,0,0,0,0,0
SpisGene17450,0,0,0,0,0,16,0,0,0
SpisGene17451,0,0,0,0,0,0,0,0,0
SpisGene17452,0,0,0,0,0,0,0,0,0
SpisGene10481,34,63,45,21,24,46,17,15,18
SpisGene17454,0,0,0,0,0,0,0,0,0
SpisGene17455,0,0,0,0,0,0,0,0,0
SpisGene17456,40,57,29,0,45,73,7,15,9
SpisGene17457,10,0,0,0,0,14,0,0,0
SpisGene23428,0,0,0,0,0,0,0,0,0
SpisGene23429,0,0,0,0,0,0,0,0,0
SpisGene23422,0,0,0,0,0,0,0,0,0
SpisGene23423,167,167,217,0,46,46,20,0,23
SpisGene23420,0,0,0,0,0,0,0,0,0
SpisGene23421,32,48,43,0,0,23,0,0,23
SpisGene23426,24,28,11,0,23,21,9,4,4
SpisGene23427,306,441,281,20,36,56,12,6,0
SpisGene23424,0,0,0,0,0,0,0,0,0
SpisGene23425,0,0,1,0,1,0,0,0,0
SpisGene16509,0,0,0,0,0,0,0,0,0
SpisGene16508,0,0,0,7,0,0,0,0,0
SpisGene16505,0,0,0,0,0,0,0,0,0
SpisGene16504,13,51,41,4,11,40,0,11,14
SpisGene16507,0,4,16,0,32,30,0,0,0
SpisGene16506,17,8,28,12,0,9,0,0,4
SpisGene16501,0,0,0,0,0,0,0,0,0
SpisGene16500,0,139,16,0,0,0,0,0,0
SpisGene16503,0,8,0,0,11,32,0,0,3
SpisGene16502,68,57,85,7,6,12,0,0,0
SpisGene23390,0,6,0,0,0,0,0,0,0
SpisGene23391,332,82,112,16,0,6,1,0,9
SpisGene23392,0,0,0,0,0,9,0,0,0
SpisGene23393,0,0,0,0,0,0,0,0,0
SpisGene23394,7,0,0,0,0,0,0,0,4
SpisGene23395,4,21,12,15,5,0,5,0,0
SpisGene23396,18,15,19,14,14,7,5,2,7
SpisGene23397,0,0,0,0,0,0,0,0,0
SpisGene23398,0,0,6,0,0,0,0,0,0
SpisGene23399,0,0,0,0,0,0,0,0,0
SpisGene13366,125,130,132,112,94,126,62,27,67
SpisGene13367,72,31,45,0,20,7,11,7,22
SpisGene13364,62,51,32,23,125,148,48,79,80
SpisGene13365,687,290,399,18,17,86,94,27,81
SpisGene13362,692,748,1239,141,478,231,162,108,189
SpisGene13363,2435,2534,2517,1807,1887,998,1159,704,999
SpisGene13360,65,41,56,0,23,9,9,11,7
SpisGene13361,5,0,0,0,8,0,0,0,0
SpisGene13368,991,1007,900,392,425,421,528,222,288
SpisGene13369,357,228,226,113,137,172,298,103,215
SpisGene18482,8,0,11,0,0,5,0,0,0
SpisGene18483,120,96,84,27,215,193,38,32,87
SpisGene18480,53,76,73,25,100,83,40,16,36
SpisGene18481,193,185,139,249,268,260,150,100,98
SpisGene18486,3,27,4,0,9,7,0,0,5
SpisGene18487,153,60,15,6,14,24,0,0,0
SpisGene18484,100,75,83,32,131,133,53,83,69
SpisGene18485,11,3,0,0,3,8,0,4,0
SpisGene18488,491,404,752,1639,133,864,241,160,133
SpisGene18489,12,6,0,0,0,4,0,0,0
SpisGene2949,68,78,66,41,27,57,18,29,41
SpisGene2948,0,0,0,0,0,0,0,0,0
SpisGene7719,456,377,387,2098,295,1221,449,316,354
SpisGene7718,41,6,14,19,30,155,33,26,20
SpisGene7717,610,650,521,478,624,730,967,495,669
SpisGene7716,1013,706,738,3229,4009,3404,1385,1241,1153
SpisGene7715,350,266,298,61,45,105,60,60,70
SpisGene7714,629,815,703,293,693,561,309,85,185
SpisGene7713,133,128,132,178,435,402,46,71,24
SpisGene7712,56,57,82,67,115,98,17,14,19
SpisGene7711,1147,1206,1328,1208,1105,1541,888,558,736
SpisGene7710,300,287,269,235,200,392,120,15,58
SpisGene14839,0,0,0,0,0,0,0,0,0
SpisGene14838,6,15,14,3,0,3,0,0,0
SpisGene14837,32,26,32,15,9,31,55,0,19
SpisGene14836,0,0,0,0,0,0,0,0,0
SpisGene14835,8,0,6,0,0,7,4,0,0
SpisGene14834,0,7,0,0,0,0,0,0,0
SpisGene14833,13,7,8,0,0,0,0,0,0
SpisGene14832,14,0,16,0,0,0,0,0,0
SpisGene14831,158,177,186,87,182,231,102,90,52
SpisGene14830,20,24,12,2,12,5,30,16,8
SpisGene10109,53,35,49,8,5,25,30,11,14
SpisGene10108,493,557,794,182,764,932,87,49,89
SpisGene10107,581,328,351,727,1220,2254,631,500,596
SpisGene10106,229,278,371,178,86,73,36,7,17
SpisGene10105,594,511,430,57,128,295,292,108,272
SpisGene10104,19,13,40,0,0,0,0,0,0
SpisGene10103,44,56,68,93,43,38,8,26,11
SpisGene10102,25,41,40,4,15,27,0,3,0
SpisGene10101,18,46,36,0,8,40,0,0,0
SpisGene10100,75,197,160,0,9,88,0,0,0
SpisGene18738,0,0,0,0,0,0,0,0,0
SpisGene18739,0,0,0,0,0,0,0,0,0
SpisGene18730,591,619,645,1196,650,947,974,609,743
SpisGene18731,115,125,97,55,231,127,45,0,0
SpisGene18732,128,100,78,53,33,107,148,48,101
SpisGene18733,39,41,52,21,25,39,5,10,0
SpisGene18734,64,160,98,32,230,1972,18,15,27
SpisGene18735,486,353,323,97,71,626,141,129,206
SpisGene18736,14,9,0,0,32,20,0,0,0
SpisGene18737,615,416,469,553,353,396,501,310,353
SpisGene19469,337,314,914,9299,1023,170,2046,36,0
SpisGene15451,0,0,0,0,0,0,0,0,0
SpisGene19463,33,38,36,95,31,95,16,67,29
SpisGene19462,43,30,90,0,0,21,16,0,0
SpisGene19461,38,105,49,46,125,122,206,72,230
SpisGene19460,145,84,61,99,142,98,221,9,87
SpisGene19467,0,0,0,0,7,15,19,0,8
SpisGene19466,18,9,13,0,0,0,0,0,0
SpisGene19465,0,0,0,0,0,0,0,0,0
SpisGene19464,9,7,10,3,0,9,7,0,12
SpisGene25853.Novel,14,23,0,0,0,11,0,0,9
SpisGene7321,208,220,189,29,0,30,74,23,59
SpisGene9979,0,0,0,0,0,9,0,0,0
SpisGene9978,23,31,49,290,8,1801,407,163,992
SpisGene9971,0,0,0,0,0,0,0,0,0
SpisGene9970,160,40,44,206,1687,973,458,3373,638
SpisGene9973,282,209,119,12,437,277,15,300,144
SpisGene9972,379,369,341,790,632,739,262,294,263
SpisGene9975,0,0,0,0,0,0,0,0,0
SpisGene9974,284,339,226,17,88,69,65,71,35
SpisGene9977,0,0,2,0,0,3,0,0,0
SpisGene9976,1131,725,953,884,992,1600,2735,953,1461
SpisGene5625,101,262,119,497,387,218,48,86,69
SpisGene5624,44,22,38,19,39,73,0,0,0
SpisGene5627,285,444,318,100,224,621,193,91,151
SpisGene5626,65,85,25,23,35,85,47,37,38
SpisGene5621,498,469,466,751,538,651,555,272,489
SpisGene5620,162,149,195,272,145,247,174,151,166
SpisGene5623,140,132,103,43,62,100,63,15,39
SpisGene5622,64,48,74,15,58,124,40,39,52
SpisGene5629,95,124,71,18,35,42,40,16,21
SpisGene5628,121,72,91,15,13,20,45,24,17
SpisGene1715,0,0,0,0,0,0,3,0,0
SpisGene1714,155,117,106,223,16,99,24,35,51
SpisGene1717,0,0,0,0,0,0,0,0,0
SpisGene1716,0,0,0,0,0,0,0,0,0
SpisGene1711,203,246,220,176,226,378,171,130,141
SpisGene1710,674,530,572,3874,1213,1502,2002,1239,918
SpisGene1713,243,302,296,85,160,157,86,56,81
SpisGene11279,21,44,18,7,4,140,43,0,42
SpisGene11276,114,110,101,32,50,65,15,11,8
SpisGene11277,27,28,16,11,13,27,15,17,3
SpisGene11274,17,18,28,3,12,0,0,0,0
SpisGene11275,45,25,29,22,23,31,0,0,5
SpisGene11272,170,205,141,49,48,204,42,31,75
SpisGene11273,63,93,75,22,32,55,19,29,25
SpisGene11270,80,94,63,39,0,55,132,9,143
SpisGene11271,615,699,611,984,724,802,802,357,568
SpisGene8598,272,182,235,281,526,656,158,166,125
SpisGene8599,97,93,91,38,34,73,43,40,55
SpisGene8594,138,138,125,44,433,425,11,0,26
SpisGene8595,1264,1087,1095,3609,3668,2954,1801,2883,2138
SpisGene8596,363,300,274,251,358,460,445,222,164
SpisGene8597,0,0,0,0,0,0,0,0,0
SpisGene8590,7,4,1,0,0,3,0,0,0
SpisGene8591,2,8,7,0,10,10,10,0,0
SpisGene8592,162,115,144,9,7,31,17,15,25
SpisGene8593,259,213,313,2608,1641,227,183,120,73
SpisGene351,5,0,0,0,0,0,5,0,0
SpisGene350,11,32,38,20,77,24,52,48,53
SpisGene353,544,612,428,35,621,690,483,327,444
SpisGene352,633,601,697,297,373,518,474,372,408
SpisGene355,1601,1473,1252,979,1223,1624,1525,1152,1172
SpisGene354,73,43,57,4,0,34,45,60,44
SpisGene357,62,78,175,24,85,41,13,0,0
SpisGene356,58,79,67,69,105,104,64,23,48
SpisGene359,730,899,1295,141,446,291,154,35,152
SpisGene358,0,2,0,0,0,0,0,5,0
SpisGene25777.Novel,206,212,299,506,427,489,130,255,182
SpisGene8628,9,14,11,6,7,19,11,35,7
SpisGene8629,108,113,184,61,116,184,38,19,8
SpisGene8622,342,344,327,106,443,321,161,55,77
SpisGene8623,53,49,48,85,172,246,5,28,0
SpisGene8620,7,0,19,19,61,51,6,0,6
SpisGene8621,81,64,36,76,501,217,58,49,56
SpisGene8626,150,144,136,23,103,68,50,52,20
SpisGene8627,140,147,122,37,71,78,63,18,87
SpisGene8624,194,213,217,70,75,117,223,66,84
SpisGene8625,53,38,43,36,66,119,42,28,40
SpisGene3903,16,17,37,114,7,59,0,0,3
SpisGene23989,0,0,0,0,0,0,0,0,0
SpisGene23988,16,27,29,4,25,9,18,0,0
SpisGene23985,38,67,80,18,45,68,8,0,0
SpisGene23984,12,31,43,0,11,14,4,16,0
SpisGene23987,0,1,0,0,0,0,0,0,0
SpisGene23986,3,16,0,0,0,0,0,0,0
SpisGene23981,12,18,0,0,0,21,0,0,9
SpisGene23980,2,0,0,0,0,0,0,0,0
SpisGene23983,0,3,0,0,0,0,0,0,0
SpisGene23982,5,9,12,0,4,0,0,0,0
SpisGene4557,0,0,0,0,0,0,0,0,0
SpisGene15599,69,43,97,21,41,133,10,19,44
SpisGene23085,65,84,109,14,29,9,19,10,0
SpisGene2530,70,133,77,26,41,44,20,22,22
SpisGene2531,50,44,19,36,28,74,22,60,27
SpisGene2532,754,782,461,43,2325,1805,320,626,661
SpisGene2533,396,408,440,170,426,582,294,174,230
SpisGene2534,354,292,278,520,399,405,367,264,197
SpisGene2535,8,10,21,8,6,12,13,0,8
SpisGene2536,809,867,761,345,638,669,451,293,316
SpisGene2537,125,151,104,127,153,230,54,56,97
SpisGene2538,7,15,21,5,14,12,0,0,6
SpisGene2539,147,91,121,33,20,50,18,7,24
SpisGene9500,113,105,103,27,34,91,37,60,41
SpisGene9501,964,715,721,431,305,597,795,1033,859
SpisGene9502,137,149,152,36,60,109,40,14,33
SpisGene9503,233,158,192,20,32,69,112,4,22
SpisGene9504,4953,2639,3708,3714,5176,9897,16852,4435,15368
SpisGene9505,556,508,462,275,299,569,488,469,397
SpisGene9506,165,186,178,117,254,379,65,46,96
SpisGene9507,119,149,142,12,269,523,88,162,175
SpisGene9508,104,66,53,12,93,177,24,31,29
SpisGene9509,38,60,52,9,52,75,0,0,10
SpisGene20988,94,88,48,14,14,15,60,33,50
SpisGene20989,346,259,266,180,238,364,218,77,165
SpisGene20984,1390,798,526,90,1253,731,1123,1828,1757
SpisGene20985,98,36,60,7,18,114,51,39,90
SpisGene20986,0,0,0,0,0,0,0,0,0
SpisGene20987,0,0,0,0,0,0,0,0,0
SpisGene20980,188,180,317,6,12,16,0,0,12
SpisGene20981,329,200,169,15,326,265,65,72,85
SpisGene20982,1408,811,564,100,1300,775,1162,1898,1818
SpisGene20983,371,221,173,18,373,288,74,82,97
SpisGene25848.Novel,8,25,19,0,0,0,0,0,0
SpisGene9269,55,53,57,61,100,77,56,23,32
SpisGene9268,38,52,35,26,30,68,34,13,15
SpisGene22168,0,0,0,0,0,0,0,0,0
SpisGene22169,0,0,0,0,0,0,0,0,0
SpisGene22164,33,14,17,9,0,14,9,0,5
SpisGene22165,0,22,9,0,0,0,0,0,0
SpisGene22166,0,0,3,0,0,0,0,0,0
SpisGene22167,0,0,0,0,0,0,0,0,0
SpisGene22160,0,0,0,0,0,0,0,0,0
SpisGene22161,0,11,0,0,0,5,6,0,0
SpisGene22162,8,6,9,11,6,13,12,0,5
SpisGene22163,0,0,0,0,0,0,0,0,0
SpisGene18299,0,0,0,0,0,0,0,0,0
SpisGene18298,7,4,2,6,0,20,7,0,0
SpisGene22298,0,0,0,0,0,0,0,0,0
SpisGene22299,0,0,2,0,0,0,0,0,0
SpisGene22049,0,0,0,0,0,0,0,0,0
SpisGene22292,11,0,8,15,3,29,4,0,10
SpisGene22293,9,0,15,0,0,46,0,0,0
SpisGene22290,117,105,110,74,123,226,70,38,77
SpisGene22048,0,0,0,0,0,0,0,0,0
SpisGene22296,103,141,152,21,53,93,46,13,15
SpisGene22297,0,0,0,0,0,0,3,0,0
SpisGene22294,50,60,42,34,65,16,19,8,14
SpisGene22295,57,43,78,16,18,26,16,0,19
SpisGene17618,72,35,99,0,4,2,0,0,0
SpisGene17619,55,29,35,0,0,0,0,7,0
SpisGene17612,0,0,0,0,0,0,0,0,0
SpisGene17613,0,0,0,0,0,0,0,0,0
SpisGene17610,0,0,0,0,0,0,0,0,0
SpisGene17611,0,0,0,0,0,0,0,0,0
SpisGene17616,0,0,0,0,0,0,0,0,0
SpisGene17617,203,191,257,0,44,8,0,0,0
SpisGene17614,2,0,3,0,0,1,0,0,0
SpisGene17615,31,26,20,7,11,12,12,2,4
SpisGene5550,713,880,939,1300,7954,2168,548,750,688
SpisGene22000,289,205,215,90,152,228,86,123,165
SpisGene22838,0,2,0,0,0,1,0,0,0
SpisGene22839,0,0,0,0,0,0,0,0,0
SpisGene22836,7,0,0,0,0,0,0,0,0
SpisGene22837,5,0,0,0,0,0,0,0,0
SpisGene22834,0,0,0,0,0,0,0,0,0
SpisGene22835,0,0,0,0,0,0,0,0,0
SpisGene22832,0,0,0,0,0,0,0,0,0
SpisGene22833,0,0,0,0,0,0,0,0,0
SpisGene22830,0,20,24,0,0,0,0,0,0
SpisGene22831,0,0,0,0,0,0,0,0,0
SpisGene20474,0,0,0,0,0,0,0,0,0
SpisGene20475,151,103,106,85,103,127,144,86,139
SpisGene20476,0,9,0,0,0,0,0,0,0
SpisGene20477,179,131,116,10,33,26,19,0,18
SpisGene20470,0,0,0,0,0,0,0,0,0
SpisGene20471,12,10,10,0,3,6,4,0,3
SpisGene20472,0,0,0,5,0,0,3,0,0
SpisGene20473,0,0,0,0,0,0,0,0,0
SpisGene20478,15,11,37,0,0,16,0,0,0
SpisGene20479,16,10,6,4,20,24,15,11,21
SpisGene658,0,0,0,0,0,0,0,0,0
SpisGene659,0,21,23,9,9,7,0,0,0
SpisGene650,4,9,4,2,0,0,6,0,0
SpisGene651,0,0,0,0,0,0,0,0,0
SpisGene652,26,24,17,0,0,10,8,0,0
SpisGene653,0,0,0,0,0,0,0,0,0
SpisGene654,136,190,150,5,21,16,13,9,18
SpisGene655,48,44,46,23,144,77,21,59,10
SpisGene656,95,125,112,33,43,53,69,16,43
SpisGene657,609,632,699,81,207,213,201,13,75
SpisGene6026,20,16,15,4,17,57,11,0,0
SpisGene6027,65,49,55,20,17,45,13,6,15
SpisGene6024,141,108,60,12,72,339,25,124,55
SpisGene6025,7,10,15,0,4,10,6,0,0
SpisGene6022,11,15,15,0,40,74,4,8,7
SpisGene6020,23,28,25,10,55,122,9,45,22
SpisGene6021,26,30,28,0,16,27,35,19,17
SpisGene6028,74,87,33,27,88,107,131,109,126
SpisGene6029,368,410,327,155,261,487,284,141,140
